File,CEGAR,Cheetah,S52SAT,LCK,KSP,CEGAR_onedia
k_poly_p.0900.intohylo,-1,-1,-1,-1,-1,-1
k_poly_p.0920.intohylo,-1,-1,-1,-1,-1,-1
k_poly_p.0940.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0010.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0020.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0030.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0040.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0050.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0060.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0070.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0080.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0090.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0100.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0200.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0300.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0400.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0600.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0700.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0800.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.0900.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1100.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1200.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1300.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1400.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1600.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1700.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1800.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.1900.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2100.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2200.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2300.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2400.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2600.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2700.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2800.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.2900.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.3000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.3500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.4000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.4500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.5000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.5500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.6000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.6500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.7000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.7500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.8000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.9000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.10000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.11000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.12000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.13000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.14000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_n.15000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0010.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0020.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0030.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0040.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0050.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0060.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0070.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0080.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0090.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0100.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0200.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0300.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0400.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0600.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0700.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0800.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.0900.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1100.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1200.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1300.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1400.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1600.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1700.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1800.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.1900.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2100.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2200.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2300.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2400.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2600.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2700.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2800.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.2900.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.3000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.3500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.4000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.4500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.5000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.5500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.6000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.6500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.7000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.7500.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.8000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.9000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.10000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.11000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.12000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.13000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.14000.intohylo,-1,-1,-1,-1,-1,-1
k_t4p_p.15000.intohylo,-1,-1,-1,-1,-1,-1
