File,CEGAR,Cheetah,S52SAT,LCK,KSP
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s9.intohylo",0.030954599380493164,0.35829639434814453,2.4598348140716553,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s0.intohylo",0.03339219093322754,0.48436760902404785,3.3723528385162354,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s1.intohylo",0.033901214599609375,0.42268872261047363,3.583843231201172,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s2.intohylo",0.032206058502197266,0.35777926445007324,3.6332285404205322,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s3.intohylo",0.03553628921508789,0.3964211940765381,3.5456395149230957,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s4.intohylo",0.03209877014160156,0.36760663986206055,3.2329678535461426,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s5.intohylo",0.03311729431152344,0.4460947513580322,3.419071674346924,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s6.intohylo",0.033060312271118164,0.40656042098999023,4.484270334243774,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s7.intohylo",0.03449583053588867,0.4555649757385254,3.4296982288360596,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s8.intohylo",0.05407214164733887,0.4984891414642334,3.2973673343658447,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s9.intohylo",0.03645682334899902,0.42583656311035156,3.3255796432495117,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s0.intohylo",5.180323123931885,0.6161403656005859,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s1.intohylo",4.422071933746338,0.5351037979125977,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s2.intohylo",14.524657726287842,0.5767223834991455,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s3.intohylo",1.6243019104003906,0.636927604675293,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s4.intohylo",7.849611043930054,0.6950352191925049,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s5.intohylo",5.325870752334595,0.5581481456756592,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s6.intohylo",4.998121738433838,0.5798850059509277,30.067618370056152,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s7.intohylo",6.6390063762664795,0.6760971546173096,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s8.intohylo",2.7602550983428955,0.5707213878631592,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c280s9.intohylo",8.388632535934448,0.7199373245239258,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s0.intohylo",7.294427156448364,0.6736164093017578,18.965392112731934,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s1.intohylo",12.792975664138794,0.7099878787994385,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s2.intohylo",6.78264594078064,0.6454265117645264,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s3.intohylo",2.1602814197540283,0.6646816730499268,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s4.intohylo",7.106270790100098,0.6763253211975098,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s5.intohylo",8.432271957397461,0.7215728759765625,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s6.intohylo",4.1477954387664795,0.6434967517852783,15.850068807601929,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s7.intohylo",0.31348133087158203,0.5837209224700928,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s8.intohylo",12.231691598892212,0.5695831775665283,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c290s9.intohylo",8.89848804473877,0.6061506271362305,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s0.intohylo",7.605346918106079,0.6979763507843018,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s1.intohylo",4.740156412124634,0.6099915504455566,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s2.intohylo",5.6292195320129395,0.6580851078033447,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s3.intohylo",4.827118396759033,0.5969924926757812,26.05622124671936,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s4.intohylo",22.030393600463867,0.7848637104034424,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s5.intohylo",10.393699884414673,0.6709127426147461,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s6.intohylo",24.220536947250366,0.7535369396209717,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s7.intohylo",2.668285846710205,0.5983412265777588,26.403639793395996,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s8.intohylo",9.196934700012207,0.7147581577301025,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c300s9.intohylo",9.92956805229187,0.6673119068145752,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s0.intohylo",5.473700046539307,0.6366691589355469,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s1.intohylo",8.350202083587646,0.8076653480529785,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s2.intohylo",1.9780364036560059,0.6956450939178467,11.218136310577393,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s3.intohylo",12.0628342628479,0.7653532028198242,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s4.intohylo",3.599958658218384,0.7638483047485352,23.170058250427246,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s5.intohylo",4.715078115463257,0.7638835906982422,24.136398792266846,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s6.intohylo",3.816093683242798,0.631993293762207,29.43297505378723,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s7.intohylo",7.5089192390441895,0.7228379249572754,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s8.intohylo",4.449845790863037,0.6443731784820557,28.18831729888916,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c310s9.intohylo",5.319921970367432,0.8035495281219482,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s0.intohylo",3.9270968437194824,0.750288724899292,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s1.intohylo",3.770453691482544,0.7095098495483398,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s2.intohylo",9.882299184799194,0.7908432483673096,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s3.intohylo",5.438781499862671,0.6995658874511719,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s4.intohylo",8.15115737915039,0.7659893035888672,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s5.intohylo",10.015865802764893,0.7340128421783447,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s6.intohylo",4.9122679233551025,0.7234547138214111,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s7.intohylo",4.597632884979248,0.6981525421142578,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s8.intohylo",4.7285661697387695,0.7117221355438232,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c320s9.intohylo",3.951679229736328,0.8291220664978027,30.431368827819824,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s0.intohylo",4.325787782669067,0.7738115787506104,26.758264303207397,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s1.intohylo",8.459781885147095,0.7511839866638184,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s2.intohylo",6.841953754425049,0.8195328712463379,30.335888624191284,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s3.intohylo",5.914612770080566,0.7519862651824951,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s4.intohylo",7.541732311248779,0.8079638481140137,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s5.intohylo",10.131937026977539,1.014477014541626,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s6.intohylo",15.381582975387573,0.7789115905761719,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s7.intohylo",5.659513711929321,0.7524511814117432,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s8.intohylo",8.41927194595337,0.9578161239624023,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c330s9.intohylo",4.548860549926758,0.7388277053833008,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s0.intohylo",5.064627647399902,0.9314761161804199,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s1.intohylo",3.033367395401001,0.8204309940338135,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s2.intohylo",5.548528671264648,0.8574018478393555,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s3.intohylo",5.895937919616699,0.8260200023651123,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s4.intohylo",2.969363212585449,0.7849833965301514,31.119773864746094,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s5.intohylo",6.211331367492676,0.7379398345947266,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s6.intohylo",5.008881568908691,0.7813658714294434,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s7.intohylo",3.7413551807403564,0.7779045104980469,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s8.intohylo",4.007744073867798,0.8279919624328613,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c340s9.intohylo",3.3437271118164062,0.8244755268096924,24.724722385406494,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s0.intohylo",7.40123438835144,0.8846819400787354,25.915334939956665,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s1.intohylo",12.097300052642822,0.923499345779419,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s2.intohylo",4.022251129150391,0.8554179668426514,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s3.intohylo",2.774007797241211,0.8272507190704346,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s4.intohylo",4.608824729919434,0.9111604690551758,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s5.intohylo",2.3881566524505615,0.8560044765472412,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s6.intohylo",4.024385929107666,0.8866541385650635,30.760143756866455,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s7.intohylo",7.110639333724976,1.0318794250488281,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s8.intohylo",5.644690036773682,0.9454483985900879,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c350s9.intohylo",7.851769924163818,0.8350694179534912,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s0.intohylo",5.399796485900879,0.36234426498413086,6.5845253467559814,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s1.intohylo",0.5512716770172119,0.385753870010376,5.563983678817749,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s2.intohylo",5.37853479385376,0.3857910633087158,19.44653630256653,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s3.intohylo",0.7087006568908691,0.37726855278015137,8.385055541992188,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s4.intohylo",2.0664021968841553,0.3796360492706299,18.232839345932007,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s5.intohylo",1.837141513824463,0.3649635314941406,4.3309006690979,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s6.intohylo",1.6948161125183105,0.39103055000305176,4.834218502044678,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s7.intohylo",1.28397798538208,0.4182000160217285,1.5225653648376465,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s8.intohylo",0.02438664436340332,0.3616650104522705,0.41727471351623535,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s9.intohylo",4.887106418609619,0.41367220878601074,19.343252897262573,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s0.intohylo",2.5962157249450684,0.4991726875305176,10.611279964447021,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s1.intohylo",1.1377246379852295,0.47212648391723633,4.268102407455444,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s2.intohylo",0.027132034301757812,0.40671253204345703,0.7123184204101562,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s3.intohylo",3.5636894702911377,0.44036030769348145,18.664621353149414,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s4.intohylo",2.2935569286346436,0.5132520198822021,7.938300132751465,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s5.intohylo",0.026341915130615234,0.2736399173736572,0.5021278858184814,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s6.intohylo",0.028076648712158203,0.23412394523620605,0.4872598648071289,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s7.intohylo",2.1945669651031494,0.44292163848876953,7.744479417800903,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s8.intohylo",0.029804706573486328,0.46714210510253906,0.7588381767272949,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c260s9.intohylo",0.027192354202270508,0.2867603302001953,0.4975283145904541,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s0.intohylo",1.70115065574646,0.5184428691864014,2.247607469558716,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s1.intohylo",0.06249856948852539,0.4944179058074951,1.1490058898925781,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s2.intohylo",0.039829254150390625,0.5429911613464355,0.888437032699585,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s3.intohylo",2.143293857574463,0.5203490257263184,6.727536201477051,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s4.intohylo",4.769724369049072,0.4902777671813965,18.992264986038208,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s5.intohylo",6.089227199554443,0.6022343635559082,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s6.intohylo",0.03513288497924805,-1.0,-1.0,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s7.intohylo",0.6567606925964355,0.7028625011444092,2.920681953430176,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s8.intohylo",0.5941586494445801,0.5903019905090332,1.308546781539917,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c280s9.intohylo",0.03081965446472168,0.5129339694976807,0.858879804611206,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s0.intohylo",0.031308889389038086,0.39803194999694824,0.7031028270721436,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s1.intohylo",0.03353738784790039,0.5972917079925537,0.9923801422119141,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s2.intohylo",0.057561397552490234,0.5460097789764404,1.4363162517547607,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s3.intohylo",0.8124663829803467,0.6082186698913574,1.0325736999511719,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s4.intohylo",0.11558032035827637,0.6418242454528809,1.535231113433838,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s5.intohylo",2.4061694145202637,0.6488218307495117,2.5458736419677734,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s6.intohylo",0.032546043395996094,0.5755469799041748,1.0360448360443115,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s7.intohylo",0.03176379203796387,0.42609190940856934,1.0296781063079834,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s8.intohylo",1.169959545135498,0.5794484615325928,1.0649046897888184,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c300s9.intohylo",0.031998634338378906,0.6029601097106934,0.7113656997680664,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s0.intohylo",0.0331876277923584,0.4319148063659668,0.9218499660491943,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s1.intohylo",0.03501558303833008,0.6950950622558594,1.3168175220489502,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s2.intohylo",0.03770732879638672,0.4900035858154297,1.1742901802062988,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s3.intohylo",0.03373384475708008,0.4582827091217041,0.9231948852539062,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s4.intohylo",0.03574490547180176,0.793006420135498,1.3815009593963623,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s5.intohylo",4.292431592941284,0.6386196613311768,3.618030071258545,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s6.intohylo",0.6588015556335449,0.7239139080047607,1.8673121929168701,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s7.intohylo",0.032980918884277344,0.4377000331878662,0.7963993549346924,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s8.intohylo",1.292569637298584,0.5984857082366943,1.6760289669036865,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c320s9.intohylo",2.930751085281372,0.6875419616699219,3.780435085296631,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s0.intohylo",0.127455472946167,0.7638745307922363,1.6624078750610352,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s1.intohylo",0.037105560302734375,0.7793819904327393,0.9381530284881592,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s2.intohylo",1.379502534866333,0.7290675640106201,4.8761351108551025,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s3.intohylo",0.7901782989501953,0.8233776092529297,2.617131233215332,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s4.intohylo",0.2950890064239502,0.4429473876953125,2.0502166748046875,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s5.intohylo",1.861283302307129,0.6893599033355713,4.6514787673950195,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s6.intohylo",0.809485912322998,0.7638306617736816,3.555603504180908,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s7.intohylo",0.03841257095336914,0.38443899154663086,0.6407115459442139,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s8.intohylo",0.037207603454589844,0.7734286785125732,1.080538034439087,-1.0,-1.0
"v10m1d1C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c340s9.intohylo",0.03788113594055176,0.4498481750488281,1.0538175106048584,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s0.intohylo",0.02812051773071289,0.6402502059936523,0.7151288986206055,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s1.intohylo",1.8759775161743164,1.167525291442871,5.997333526611328,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s2.intohylo",0.46117615699768066,0.7810683250427246,1.2636606693267822,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s3.intohylo",0.3952772617340088,0.7633249759674072,0.7738704681396484,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s4.intohylo",0.4993906021118164,0.9028284549713135,1.2973577976226807,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s5.intohylo",0.503664493560791,0.8869442939758301,1.6222388744354248,-1.0,-1.0
